File,Line,Type,Text,Priority,FullPath
00-未完成标记扫描报告-2026年01月01日.md,370,NOTE,"- that the argument in Example 4 of Chapter 3 shows that  $G^{m}$  and  $G^{n}$  are subgroups of  $G$  and since  $G$  is Abelian they are normal in  $G$ . Because  $\gcd(m, n) = 1$ , there are integers  $a$  and  $b$  such that  $am + bn = 1$ . By closure  $G^{m}G^{n} \subseteq G$ . To show that  $G \subseteq G^{m}G^{n}$  let  $x \in G$ . Then we have that  $x = x^{am + bn} = x^{am}x^{bn}$ ,  $(x^{am})^{n} = (x^{a})^{mn} = (x^{a})^{|G|} = e$ , and  $(x^{bn})^{m} = (x^{b})^{mn} = (x^{b})^{|G|} = e$ . So,  $x \in G^{m}G^{n}$ . Finally, if  $x \in G^{m} \cap G^{n}$  then  $x^{m} = e = x^{n}$  and therefore  $|x|$  divides both  $m$  and  $n$ . So,  $|x| = 1$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,371,NOTE,- that  $\operatorname{det}(AB) = (\operatorname{det}A)(\operatorname{det}B)$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,372,NOTE,- that  $(f + g)' = f' + g'$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,373,NOTE,- any even permutation and  $O$  any odd. Observe that  $\phi(EE) = \phi(E) = 0 = 0 + 0 = \phi(E) + \phi(E)$ .  $\phi(EO) = \phi(O) = 1 = 0 + 1 = \phi(E) + \phi(O)$ . The other cases are similar.,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,374,NOTE,- that it follows from Theorem 8.3 that  $|U(st) / U_s(st)| = |U(st)| / |U_s(st)| = |U(s) \oplus U(t)| / |U(t)| = |U(s)||U(t)| / |U(t)| = |U(s)|$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,375,NOTE,"- that for any homomorphism  $\phi$  from  $Z_p \oplus Z_p$  into  $Z_p$  we have  $\phi(a, b) = a\phi(1,0) + b\phi(0,1)$ . Thus we need only count the number of choices for  $\phi(1,0)$  and  $\phi(0,1)$ . Since  $p$  is prime, we may let  $\phi(1,0)$  be any element of  $Z_p$ . The same is true for  $\phi(0,1)$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,376,NOTE,"- that by the Classification of Group of order  $2p$ , where  $p$  is an odd prime (Theorem 7.3), we have that  $S_{3}$  is isomorphic to  $D_{3}$ . By properties of cosets,  $|S_{4} / H| = 6$  and by Theorem 7.3, we have that  $S_{4} / H$  is isomorphic to  $Z_{6}$  or  $D_{3}$ . Because the largest order of any element in  $S_{4}$  is 4,  $S_{4} / H$  is isomorphic to  $D_{3}$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,377,NOTE,"- that the orders of the elements in  $S_4$  are 1, 2, 3, and 4 and that the number of elements of order 3 is  $4 \cdot 3 \cdot 2/3 = 8$ . This means that the number of elements of orders 1, 2 or 4 is 16. Suppose that  $H$  is a normal subgroup of  $S_4$  of order 6. Then there is a homomorphism  $\phi$  from  $S_4 / H$  onto a group of order 4. But, for any element  $\alpha$  in  $S_4$  of order 3 we know that  $|\phi(\alpha)|$  must divide both 3 and 4. So,  $H$  would contain all 8 elements of order 3.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,378,NOTE,- that 2 divides  $3 \cdot 25 \cdot 2$  and  $3 \cdot 25 \cdot 2$  divides  $27 \cdot 125 \cdot 4$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,379,NOTE,- that,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,380,NOTE,- that  $(a + bi)^{-1} = \frac{1}{a + bi} = \frac{1}{a + bi}\frac{a - bi}{a - bi} = \frac{a - bi}{a^2 + b^2}$ . But  $\frac{a}{a^2 + b^2}$  is an integer only when  $a^2 + b^2 = 1$  and this holds only when  $a = \pm 1$  and  $b = 0$  or  $a = 0$  and  $b = \pm 1$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,381,NOTE,- that the only  $f(x) \in Z[x]$  for which  $1 / f(x)$  is a polynomial with integer coefficients are  $f(x) = 1$  and  $f(x) = -1$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,382,NOTE,- that  $(a + b)(a^{-1} - a^{-2}b) = 1 - a^{-1}b + ba^{-1} - a^{-2}b^{2} = 1$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,383,NOTE,- that,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,384,NOTE,"- that since  $rR = R$ , there is an element  $s$  in  $R$  such that  $rs = b$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,385,NOTE,- that is  $r$  any element in a ring then  $r = a(a^{-1}r)$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,386,NOTE,"- that every element of  $R$  has the form  $2A$  where  $A$  is in  $M_2(Z)$ . So, if  $2A$  and  $2B$  are in  $R$ , then  $2A - 2B = 2(A - B)$  and  $(2A)(2B) = 2(2AB)$  are in  $R$ . The argument works for any positive integer  $k$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,387,NOTE,"that  $Z[x]$  is a commutative ring with unity  $h(x) = 1$  and if; Priority=Unknown; FullPath=E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Student Solutions Manual for Gallian's Cont. Abstr. Algebra 11ed 2025\full.md}.File) (第1959行): NOTE - that  $Z[i]$  is a commutative ring with unity 1 and no zero-divisors since it is a subset of  $\mathbf{C}$ , which has no zero-divisors. For Example 3, note that  $Z[x]$  is a commutative ring with unity  $h(x) = 1$  and if",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,388,NOTE,"that; Priority=Unknown; FullPath=E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Student Solutions Manual for Gallian's Cont. Abstr. Algebra 11ed 2025\full.md}.File) (第1965行): NOTE - that  $Z_{p}$  is closed under addition and multiplication and multiplication is commutative; 1 is the unity; in  $Z_{p}$ ,  $ab = 0$  implies that  $p$  divides  $ab$ . So, by Euclid's Lemma (see Chapter 0), we know that  $p$  divides  $a$  or  $p$  divides  $b$ . Thus, in  $Z_{p}$ ,  $a = 0$  or  $b = 0$ . For Example 6, if  $n$  is not prime, then  $n = ab$  where  $1 < a < n$  and  $1 < b < n$ . But then  $a \neq 0$  and  $b \neq 0$  while  $ab = 0$ . For Example 7, note that",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,389,NOTE,"- that  $(1,0)(0,1) = (0,0)$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,390,NOTE,"- that in the ring of integers, 2 is neither a zero-divisor nor a unit.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,391,NOTE,- that  $\sqrt{-3} = \sqrt{4} = 2$  or  $5$ .  $-\frac{1}{6} = \frac{-1}{6} = \frac{6}{6} = 1$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,392,NOTE,- that  $a^2 = a$  implies that  $a^3 = a^2 = a$ . Then  $(a - 1)^3 = a^3 - 3a^2 + 3a - 1 = a - 1$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,393,NOTE,"- that if  $n$  can be written is the form  $p^2 m$  where  $p$  is a prime, then  $(pm)^2 = p^2 m^2 = nm = 0$  in  $Z_{n}$  and  $pm$  is not 0. On the other hand, if  $n$  is of the form  $p_1p_2\cdots p_t$  where the  $p_i$  are distinct primes and  $a^k = 0 \mod n$  it follows from Euclid's Lemma that each  $p_i$  divides  $a$ . Thus  $a = 0$  in  $Z_{n}$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,394,NOTE,"- that if  $\sqrt{d}$  is an integer then  $Q[\sqrt{d}] = Q$ . Otherwise,  $a^2 - db^2 = 0$  implies that  $\sqrt{d}$  is rational, which is false.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,395,NOTE,"- that  $ab = 1$  implies  $aba = a$ . Thus  $0 = aba - a = a(ba - 1)$ . So,  $ba - 1 = 0$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,396,NOTE,- that,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,397,NOTE,- that  $|P| = \mathrm{char}D$  when char  $D$  is prime and  $|P|$  is infinite when char  $D$  is 0.,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,398,NOTE,- that  $a^3 = b^3$  implies that  $a^6 = b^6$ . Then  $a = b$  because we can cancel  $a^5$  from both sides (since  $a^5 = b^5$ ).,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,399,NOTE,- that  $(a + b\sqrt{k})^{-1} = \frac{1}{a + b\sqrt{k}}\frac{(a - b\sqrt{k})}{(a - b\sqrt{k})} = \frac{a - b\sqrt{k}}{a^{2} - b^{2}k}$  exists if and only if  $a^2 - b^2 k \neq 0$  where  $a \neq 0$  and  $b \neq 0$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,400,NOTE,"- $Z_{4}$  is a ring of characteristic 4 and  $(1 + 1)^{4} = 2^{4} = 0$ , but",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,401,NOTE,"- that  $(a + bi) - (c + di) = a - c + (b - d) \in Q(i)$ . Also, in the complex numbers,  $\frac{1}{a + bi} = \frac{1}{a + bi}\frac{a - bi}{a - bi} = \frac{a - bi}{a^2 + b^2} = (a^2 + b^2)^{-1}(a - bi)$ , which is in  $Q(i)$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,402,NOTE,"- that  $a^3 - b^3 = (a - b)(a^2 + ab + b^2) = 0$  so that  $a^3 = b^3$ . In a field of order  $2^n$ ,  $x^{2^n + 1} = x^2$  for all  $x$  (see Exercise 54). Also, for all odd  $n$ ,  $2^n + 1$  is divisible by 3. Thus  $a^2 = a^{2^n + 1} = (a^3)^{(2^n + 1)/3} = (b^3)^{(2^n + 1)/3} = b^{2^n + 1} = b^2$ . Finally,  $a^3 = b^3$  and  $a^2 = b^2$  imply  $a = b$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,403,NOTE,"that  $f(x) \in \langle x \rangle$  if and only if  $f(0) = 0$ .; Priority=Unknown; FullPath=E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Student Solutions Manual for Gallian's Cont. Abstr. Algebra 11ed 2025\full.md}.File) (第2151行): NOTE - that  $f(x) \in A$  if and only if  $f(0) = 0$ . If  $f(x), g(x) \in A$ , then  $f(0) = 0$  and  $g(0) = 0$ . So,  $f(0) - g(0) = 0 - 0 = 0$  and  $h(0)f(0) = h(0)0 = 0$  for all  $h(x)$  in  $Z[x]$ . Finally, note that  $f(x) \in \langle x \rangle$  if and only if  $f(0) = 0$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,404,NOTE,- that every element of  $\langle 6\rangle \langle 8\rangle$  has the form,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,405,NOTE,- that,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,406,NOTE,"- that  $I[x]$  is the set of all polynomials in  $Z[x]$  for which every coefficient is even. Since the element  $3 + I[x]$  does not have a multiplicative inverse in  $Z[x] / I[x]$ , it not a field. So, by Theorem 14.4,  $I[x]$  is not maximal.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,407,NOTE,- that if so then there are integers  $a$  and  $b$  such that  $5 = (3 + i)(a + bi) = 3a - b + (a + 3b)i$ . This gives us the two equations  $5 = 3a - b$  and  $0 = a + 3b$ . But these have no solution in  $Z$ . The same argument rules out the orders 1 and 2.,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,408,NOTE,"- that  $(1 + i + I)^2 = 0 + I$ , so  $Z[i] / I$  is not a field or an integral domain.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,409,NOTE,"- that  $I$  is a proper subring of the ideal  $J = \{(a,b) \mid a,b \in Z, \text{ and } b \text{ is even}\}$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,410,NOTE,"- that every element of  $Z[x] / I$  can be written in the form  $a_{n}x^{n} + \dots +a_{1}x + 2k + I = 0 + I$  or  $a_{n}x^{n} + \dots +a_{1}x + (2k + 1) + I = 1 + I$ . So,  $Z[x] / I\approx Z_2$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,411,NOTE,"- that if there were  $f(x), g(x) \in Z[x]$  such that  $(x^2 + 1)f(x) + 2g(x) = 1$ , then evaluating the left side at 1 yields an even integer.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,412,NOTE,- that  $2(1 + i)(1 - i) = 2(1 + 1) = 4$  is in  $\langle 2 + 2i \rangle$  and therefore,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,413,NOTE,"- that  $a - b$  is even means that both  $a$  and  $b$  are odd or both  $a$  and  $b$  are even. Either way,  $-5b - a$  is even.",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,414,NOTE,- that by induction,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,415,NOTE,- that,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,416,NOTE,- that every element of  $R[x] / \langle x^2 \rangle$  can be written uniquely in the form  $ax + a + \langle x^2 \rangle$ . Then mapping that takes  $ax + b + \langle x^2 \rangle$  to  $\left\{ \begin{bmatrix} a & b \\ 0 & a \end{bmatrix} \right\}$  is a ring isomorphism.,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,417,NOTE,"- that  $I \oplus S$  is the pull back of the homomorphism from  $R \oplus S$  onto  $R$  given by  $(a, b) \to a$  (see Exercises 55 and 53).",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,418,NOTE,- that  $\phi(1) = 1$  implies that  $\phi(m) = \phi(m \cdot 1) = m\phi(1) = m$ . Now let  $\phi(\sqrt[3]{2}) = a$ . Then  $2 = \phi(2) = \phi(\sqrt[3]{2}^3) = (\phi(\sqrt[3]{2}))^3$  and therefore  $\phi(\sqrt[3]{2}) = \sqrt[3]{2}$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,419,NOTE,"that by Fermat's Little Theorem (Corollary 5 to Theorem 7.1) the function from  $Z_p$  to  $Z_p$  defined by  $g(x) = x^p$  is the same as the function  $f(x) = x$  from  $Z_p$  to  $Z_p$ . So, every polynomial function with coefficients from  $Z_p$  can be written in the form  $a_{p-1}x^{p-1} + \cdots + a_0$  where  $a_{p-1}, \ldots, a_0 \in Z_p$ .; Priority=Unknown; FullPath=E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Student Solutions Manual for Gallian's Cont. Abstr. Algebra 11ed 2025\full.md}.File) (第2549行): NOTE - that the functions defined by  $f(x) = x^3, x^5, x^7, \ldots$ , are the same as the one defined by  $f(x) = x$  and the ones defined by  $f(x) = x^4, x^6, x^8, \ldots$ , are the same as the one defined by  $f(x) = x^2$ . So all such terms may be replaced by  $x$  and  $x^2$ . In the general case note that by Fermat's Little Theorem (Corollary 5 to Theorem 7.1) the function from  $Z_p$  to  $Z_p$  defined by  $g(x) = x^p$  is the same as the function  $f(x) = x$  from  $Z_p$  to  $Z_p$ . So, every polynomial function with coefficients from  $Z_p$  can be written in the form  $a_{p-1}x^{p-1} + \cdots + a_0$  where  $a_{p-1}, \ldots, a_0 \in Z_p$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,420,NOTE,- that  $(2x^{n} + 1)^{2} = 1$  and  $(2x^{n})^{2} = 0$  for all  $n$ .,Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
00-未完成标记扫描报告-2026年01月01日.md,421,NOTE,"the remaining  $n - 3$  non-zero elements of  $Z_{n}$  by  $a_4,\ldots ,a_n$ . Then every element of  $Z_{n}$  is a zero of  $f(x) = ax(x - a)(x - a_4)\dots (x - a_n)$  and  $f(x)$  has degree  $n - 1$ .; Priority=Unknown; FullPath=E:\_src\FormalMath\Books\AbstractAlgebra\Gallian J. Contemporary Abstract Algebra 11ed 2025\Gallian J. Student Solutions Manual for Gallian's Cont. Abstr. Algebra 11ed 2025\full.md}.File) (第2595行): NOTE - the remaining  $n - 2$  non-zero elements of  $Z_{n}$  by  $a_{3},\ldots ,a_{n}$ . Then every element of  $Z_{n}$  is a zero of  $f(x) = ax(x - a_3)\dots (x - a_n)$  and  $f(x)$  has degree  $n - 1$ . If  $a\neq b$ , denote the remaining  $n - 3$  non-zero elements of  $Z_{n}$  by  $a_4,\ldots ,a_n$ . Then every element of  $Z_{n}$  is a zero of  $f(x) = ax(x - a)(x - a_4)\dots (x - a_n)$  and  $f(x)$  has degree  $n - 1$ .",Unknown,E:\_src\FormalMath\00-未完成标记扫描报告-2026年01月01日.md
